scenario,state,year,load_TWh,load_normalized
rcp45cooler_ssp3,NE,2005,29.7924419708891,0.904
rcp45cooler_ssp3,NE,2010,32.6734986281114,0.992
rcp45cooler_ssp3,NE,2015,31.7726073326669,0.964
rcp45cooler_ssp3,NE,2020,32.944951714815,1.0
rcp45cooler_ssp3,NE,2025,32.588378381005,0.989
rcp45cooler_ssp3,NE,2030,32.9170314683172,0.999
rcp45cooler_ssp3,NE,2035,31.9888655285564,0.971
rcp45cooler_ssp3,NE,2040,33.0964921326039,1.005
rcp45cooler_ssp3,NE,2045,32.1369298434258,0.975
rcp45cooler_ssp3,NE,2050,32.411775783948,0.984
rcp45cooler_ssp3,NE,2055,33.4498775133005,1.015
rcp45cooler_ssp3,NE,2060,35.9261549834995,1.09
rcp45cooler_ssp3,NE,2065,37.2252433593575,1.13
rcp45cooler_ssp3,NE,2070,37.4787867174011,1.138
rcp45cooler_ssp3,NE,2075,37.4854235065847,1.138
rcp45cooler_ssp3,NE,2080,37.049538795422,1.125
rcp45cooler_ssp3,NE,2085,36.2303689488159,1.1
rcp45cooler_ssp3,NE,2090,35.3791454633181,1.074
rcp45cooler_ssp3,NE,2095,34.4167493871158,1.045
rcp45cooler_ssp3,NE,2100,33.4336867198186,1.015
rcp45cooler_ssp3,NH,1975,1.98387321944446,0.164
rcp45cooler_ssp3,NH,1990,9.9058766869723,0.819
rcp45cooler_ssp3,NH,2005,12.4782687821112,1.032
rcp45cooler_ssp3,NH,2010,11.989850478389,0.991
rcp45cooler_ssp3,NH,2015,11.9792843960557,0.99
rcp45cooler_ssp3,NH,2020,12.0964352926893,1.0
rcp45cooler_ssp3,NH,2025,11.9488004204965,0.988
rcp45cooler_ssp3,NH,2030,12.0995927722245,1.0
rcp45cooler_ssp3,NH,2035,12.3291571678826,1.019
rcp45cooler_ssp3,NH,2040,12.5529597383884,1.038
rcp45cooler_ssp3,NH,2045,13.1867733407559,1.09
rcp45cooler_ssp3,NH,2050,13.2875752253743,1.098
rcp45cooler_ssp3,NH,2055,14.1117002905751,1.167
rcp45cooler_ssp3,NH,2060,14.6116149177632,1.208
rcp45cooler_ssp3,NH,2065,14.980949152324,1.238
rcp45cooler_ssp3,NH,2070,15.4874680376887,1.28
rcp45cooler_ssp3,NH,2075,15.6134893442854,1.291
rcp45cooler_ssp3,NH,2080,15.5629572774585,1.287
rcp45cooler_ssp3,NH,2085,15.3686515702662,1.271
rcp45cooler_ssp3,NH,2090,15.1196649939132,1.25
rcp45cooler_ssp3,NH,2095,14.7789312703796,1.222
rcp45cooler_ssp3,NH,2100,14.3572489000101,1.187
rcp45cooler_ssp3,NJ,1975,15.9226996355557,0.181
rcp45cooler_ssp3,NJ,1990,69.7604242363895,0.795
rcp45cooler_ssp3,NJ,2005,91.5357316258341,1.043
rcp45cooler_ssp3,NJ,2010,87.7010382722229,0.999
rcp45cooler_ssp3,NJ,2015,83.1585251125007,0.947
rcp45cooler_ssp3,NJ,2020,87.7862056415363,1.0
rcp45cooler_ssp3,NJ,2025,86.3854656036632,0.984
rcp45cooler_ssp3,NJ,2030,86.7576035967615,0.988
rcp45cooler_ssp3,NJ,2035,89.6961383014682,1.022
rcp45cooler_ssp3,NJ,2040,89.7182999892143,1.022
rcp45cooler_ssp3,NJ,2045,93.8970954314285,1.07
rcp45cooler_ssp3,NJ,2050,95.8379090997052,1.092
rcp45cooler_ssp3,NJ,2055,94.0255192451121,1.071
rcp45cooler_ssp3,NJ,2060,98.011984598478,1.116
rcp45cooler_ssp3,NJ,2065,95.4378078164758,1.087
rcp45cooler_ssp3,NJ,2070,90.9549524067857,1.036
rcp45cooler_ssp3,NJ,2075,90.4572314730285,1.03
rcp45cooler_ssp3,NJ,2080,91.1054233541285,1.038
rcp45cooler_ssp3,NJ,2085,90.7415656510757,1.034
rcp45cooler_ssp3,NJ,2090,91.3963217516424,1.041
rcp45cooler_ssp3,NJ,2095,92.4115689081285,1.053
rcp45cooler_ssp3,NJ,2100,92.4831184107619,1.054
rcp45cooler_ssp3,NM,1975,2.16780716666668,0.091
rcp45cooler_ssp3,NM,1990,15.3458444055001,0.646
rcp45cooler_ssp3,NM,2005,22.8385456983057,0.961
rcp45cooler_ssp3,NM,2010,24.6139954691113,1.036
rcp45cooler_ssp3,NM,2015,24.9196219992224,1.049
rcp45cooler_ssp3,NM,2020,23.7573612686324,1.0
rcp45cooler_ssp3,NM,2025,24.3471222568216,1.025
rcp45cooler_ssp3,NM,2030,24.6291462948774,1.037
rcp45cooler_ssp3,NM,2035,25.1220267468858,1.057
rcp45cooler_ssp3,NM,2040,25.9349528578377,1.092
rcp45cooler_ssp3,NM,2045,26.0871568660347,1.098
rcp45cooler_ssp3,NM,2050,26.8925354545291,1.132
rcp45cooler_ssp3,NM,2055,27.9016658130527,1.174
rcp45cooler_ssp3,NM,2060,30.3475078280502,1.277
rcp45cooler_ssp3,NM,2065,33.6295062508867,1.416
rcp45cooler_ssp3,NM,2070,34.4150241676533,1.449
rcp45cooler_ssp3,NM,2075,34.7963803253633,1.465
rcp45cooler_ssp3,NM,2080,34.6306778354897,1.458
rcp45cooler_ssp3,NM,2085,34.1120236449022,1.436
rcp45cooler_ssp3,NM,2090,33.4624740989719,1.409
rcp45cooler_ssp3,NM,2095,32.7629301686322,1.379
rcp45cooler_ssp3,NM,2100,32.0801048622386,1.35
rcp45cooler_ssp3,NV,1975,2.31707916666669,0.054
rcp45cooler_ssp3,NV,1990,18.2616768720113,0.423
rcp45cooler_ssp3,NV,2005,35.8530508863058,0.831
rcp45cooler_ssp3,NV,2010,36.949579956767,0.856
rcp45cooler_ssp3,NV,2015,38.7067702698336,0.897
rcp45cooler_ssp3,NV,2020,43.1558591934595,1.0
rcp45cooler_ssp3,NV,2025,45.9160021966482,1.064
rcp45cooler_ssp3,NV,2030,48.4205300727732,1.122
rcp45cooler_ssp3,NV,2035,49.1282651890254,1.138
rcp45cooler_ssp3,NV,2040,50.134383713904,1.162
rcp45cooler_ssp3,NV,2045,50.3826601898551,1.167
rcp45cooler_ssp3,NV,2050,52.0480182265251,1.206
rcp45cooler_ssp3,NV,2055,52.484783835664,1.216
rcp45cooler_ssp3,NV,2060,53.6637075581402,1.243
rcp45cooler_ssp3,NV,2065,54.785531056779,1.269
rcp45cooler_ssp3,NV,2070,54.1686270665927,1.255
rcp45cooler_ssp3,NV,2075,54.2970305615552,1.258
rcp45cooler_ssp3,NV,2080,54.1726872613015,1.255
rcp45cooler_ssp3,NV,2085,53.4848190147871,1.239
rcp45cooler_ssp3,NV,2090,52.7187720650888,1.222
rcp45cooler_ssp3,NV,2095,51.7470822308212,1.199
rcp45cooler_ssp3,NV,2100,50.7135619922549,1.175
rcp45cooler_ssp3,NY,1975,32.7647873055558,0.193
rcp45cooler_ssp3,NY,1990,142.960751012779,0.841
rcp45cooler_ssp3,NY,2005,167.203070294446,0.984
rcp45cooler_ssp3,NY,2010,159.647460456668,0.939
rcp45cooler_ssp3,NY,2015,163.690596252779,0.963
rcp45cooler_ssp3,NY,2020,169.946446790362,1.0
rcp45cooler_ssp3,NY,2025,167.192524743732,0.984
rcp45cooler_ssp3,NY,2030,169.432819213865,0.997
rcp45cooler_ssp3,NY,2035,174.974195880235,1.03
rcp45cooler_ssp3,NY,2040,176.217943878603,1.037
rcp45cooler_ssp3,NY,2045,186.994325860841,1.1
rcp45cooler_ssp3,NY,2050,191.486748354224,1.127
rcp45cooler_ssp3,NY,2055,195.589437609622,1.151
rcp45cooler_ssp3,NY,2060,208.10998423956,1.225
rcp45cooler_ssp3,NY,2065,209.984889015874,1.236
rcp45cooler_ssp3,NY,2070,212.841423466063,1.252
rcp45cooler_ssp3,NY,2075,214.829277227168,1.264
rcp45cooler_ssp3,NY,2080,215.395480687791,1.267
rcp45cooler_ssp3,NY,2085,213.596197817868,1.257
rcp45cooler_ssp3,NY,2090,210.988935779746,1.242
rcp45cooler_ssp3,NY,2095,207.752943878341,1.222
rcp45cooler_ssp3,NY,2100,204.22496485601,1.202
rcp45cooler_ssp3,OH,1975,60.3283755827783,0.387
rcp45cooler_ssp3,OH,1990,157.337553437501,1.01
rcp45cooler_ssp3,OH,2005,176.121887833335,1.13
rcp45cooler_ssp3,OH,2010,168.566690632501,1.082
rcp45cooler_ssp3,OH,2015,160.729224238612,1.031
rcp45cooler_ssp3,OH,2020,155.829220515529,1.0
rcp45cooler_ssp3,OH,2025,154.38683981114,0.991
rcp45cooler_ssp3,OH,2030,154.709856957085,0.993
rcp45cooler_ssp3,OH,2035,159.556838990496,1.024
rcp45cooler_ssp3,OH,2040,159.481575799407,1.023
rcp45cooler_ssp3,OH,2045,164.929257786958,1.058
rcp45cooler_ssp3,OH,2050,167.350090570415,1.074
rcp45cooler_ssp3,OH,2055,166.503053312462,1.068
rcp45cooler_ssp3,OH,2060,173.376168819529,1.113
rcp45cooler_ssp3,OH,2065,174.586270435962,1.12
rcp45cooler_ssp3,OH,2070,172.918685956305,1.11
rcp45cooler_ssp3,OH,2075,171.309060146312,1.099
rcp45cooler_ssp3,OH,2080,170.674406511714,1.095
rcp45cooler_ssp3,OH,2085,169.141042568298,1.085
rcp45cooler_ssp3,OH,2090,168.493153697341,1.081
rcp45cooler_ssp3,OH,2095,167.711472139861,1.076
rcp45cooler_ssp3,OH,2100,166.926614700294,1.071
rcp45cooler_ssp3,OK,1975,7.85609755555562,0.119
rcp45cooler_ssp3,OK,1990,47.1580626155004,0.714
rcp45cooler_ssp3,OK,2005,59.5263368382783,0.902
rcp45cooler_ssp3,OK,2010,63.5869555148616,0.963
rcp45cooler_ssp3,OK,2015,66.3800730124728,1.005
rcp45cooler_ssp3,OK,2020,66.029337515645,1.0
rcp45cooler_ssp3,OK,2025,65.1081378887911,0.986
rcp45cooler_ssp3,OK,2030,65.1255289605175,0.986
rcp45cooler_ssp3,OK,2035,64.9188276780419,0.983
rcp45cooler_ssp3,OK,2040,68.5569093071958,1.038
rcp45cooler_ssp3,OK,2045,67.7067477447847,1.025
rcp45cooler_ssp3,OK,2050,69.553009537592,1.053
rcp45cooler_ssp3,OK,2055,70.0635159312403,1.061
rcp45cooler_ssp3,OK,2060,79.7227120432084,1.207
rcp45cooler_ssp3,OK,2065,85.5048874788751,1.295
rcp45cooler_ssp3,OK,2070,87.8770582935757,1.331
rcp45cooler_ssp3,OK,2075,88.2278707291654,1.336
rcp45cooler_ssp3,OK,2080,87.0116195665274,1.318
rcp45cooler_ssp3,OK,2085,84.9513828035899,1.287
rcp45cooler_ssp3,OK,2090,82.6796937059507,1.252
rcp45cooler_ssp3,OK,2095,80.1809802336929,1.214
rcp45cooler_ssp3,OK,2100,77.7437847578365,1.177
rcp45cooler_ssp3,OR,1975,13.5062742500001,0.242
rcp45cooler_ssp3,OR,1990,47.5561334010282,0.853
rcp45cooler_ssp3,OR,2005,51.4003080156115,0.922
rcp45cooler_ssp3,OR,2010,50.5758788191671,0.908
rcp45cooler_ssp3,OR,2015,51.1754817869449,0.918
rcp45cooler_ssp3,OR,2020,55.7238527762532,1.0
rcp45cooler_ssp3,OR,2025,58.8455931475669,1.056
rcp45cooler_ssp3,OR,2030,59.048815369833,1.06
rcp45cooler_ssp3,OR,2035,58.1677383382641,1.044
rcp45cooler_ssp3,OR,2040,59.467262704801,1.067
rcp45cooler_ssp3,OR,2045,58.9605048940199,1.058
rcp45cooler_ssp3,OR,2050,59.2622732487688,1.063
rcp45cooler_ssp3,OR,2055,59.8521420956049,1.074
rcp45cooler_ssp3,OR,2060,61.5852831945741,1.105
rcp45cooler_ssp3,OR,2065,65.0029841435447,1.167
rcp45cooler_ssp3,OR,2070,64.8626083241683,1.164
rcp45cooler_ssp3,OR,2075,65.0310582064225,1.167
rcp45cooler_ssp3,OR,2080,64.7707078239936,1.162
rcp45cooler_ssp3,OR,2085,63.8355086697483,1.146
rcp45cooler_ssp3,OR,2090,62.7451340143469,1.126
rcp45cooler_ssp3,OR,2095,61.4384042071002,1.103
rcp45cooler_ssp3,OR,2100,60.2169459097119,1.081
rcp45cooler_ssp3,PA,1975,45.2360985250004,0.292
rcp45cooler_ssp3,PA,1990,127.174199344168,0.821
rcp45cooler_ssp3,PA,2005,163.752842282779,1.057
rcp45cooler_ssp3,PA,2010,163.281219152779,1.054
rcp45cooler_ssp3,PA,2015,158.132573909446,1.021
rcp45cooler_ssp3,PA,2020,154.903661069723,1.0
rcp45cooler_ssp3,PA,2025,152.511144934089,0.985
rcp45cooler_ssp3,PA,2030,153.018650465167,0.988
rcp45cooler_ssp3,PA,2035,157.271023720028,1.015
rcp45cooler_ssp3,PA,2040,153.605926359268,0.992
rcp45cooler_ssp3,PA,2045,157.882819695788,1.019
rcp45cooler_ssp3,PA,2050,157.418243029783,1.016
rcp45cooler_ssp3,PA,2055,154.280198279967,0.996
rcp45cooler_ssp3,PA,2060,160.408319245754,1.036
rcp45cooler_ssp3,PA,2065,157.007578800873,1.014
rcp45cooler_ssp3,PA,2070,150.774464343333,0.973
rcp45cooler_ssp3,PA,2075,148.404756097138,0.958
rcp45cooler_ssp3,PA,2080,150.553995008607,0.972
rcp45cooler_ssp3,PA,2085,149.567430153429,0.966
rcp45cooler_ssp3,PA,2090,150.855374957745,0.974
rcp45cooler_ssp3,PA,2095,151.650025308515,0.979
rcp45cooler_ssp3,PA,2100,150.961487798964,0.975
rcp45cooler_ssp3,RI,1975,1.28641730833334,0.154
rcp45cooler_ssp3,RI,1990,7.09796862411117,0.847
rcp45cooler_ssp3,RI,2005,8.95597512144452,1.069
rcp45cooler_ssp3,RI,2010,8.60590907922229,1.027
rcp45cooler_ssp3,RI,2015,8.4054760438334,1.003
rcp45cooler_ssp3,RI,2020,8.37701247609618,1.0
rcp45cooler_ssp3,RI,2025,8.06175664856229,0.962
rcp45cooler_ssp3,RI,2030,8.27590425571784,0.988
rcp45cooler_ssp3,RI,2035,8.53000589735701,1.018
rcp45cooler_ssp3,RI,2040,8.72712143710979,1.042
rcp45cooler_ssp3,RI,2045,9.35960705792591,1.117
rcp45cooler_ssp3,RI,2050,9.68822292005869,1.157
rcp45cooler_ssp3,RI,2055,10.2520227959837,1.224
rcp45cooler_ssp3,RI,2060,10.9354956056676,1.305
rcp45cooler_ssp3,RI,2065,11.2204330557062,1.339
rcp45cooler_ssp3,RI,2070,11.5710360751648,1.381
rcp45cooler_ssp3,RI,2075,11.7931871351943,1.408
rcp45cooler_ssp3,RI,2080,11.903075275077,1.421
rcp45cooler_ssp3,RI,2085,11.8857727168451,1.419
rcp45cooler_ssp3,RI,2090,11.8091034670068,1.41
rcp45cooler_ssp3,RI,2095,11.6646900365576,1.392
rcp45cooler_ssp3,RI,2100,11.4655688089673,1.369
rcp45cooler_ssp3,SC,1975,14.0546099444446,0.155
rcp45cooler_ssp3,SC,1990,61.6454132637227,0.68
rcp45cooler_ssp3,SC,2005,89.3193103404729,0.985
rcp45cooler_ssp3,SC,2010,90.327313356973,0.996
rcp45cooler_ssp3,SC,2015,87.4513815926118,0.964
rcp45cooler_ssp3,SC,2020,90.6832036236535,1.0
rcp45cooler_ssp3,SC,2025,90.9215748978174,1.003
rcp45cooler_ssp3,SC,2030,92.0656161322563,1.015
rcp45cooler_ssp3,SC,2035,91.5779846836085,1.01
rcp45cooler_ssp3,SC,2040,91.3929388604618,1.008
rcp45cooler_ssp3,SC,2045,89.9636671541852,0.992
rcp45cooler_ssp3,SC,2050,91.9993380647399,1.015
rcp45cooler_ssp3,SC,2055,88.647641494801,0.978
rcp45cooler_ssp3,SC,2060,90.5493711555854,0.999
rcp45cooler_ssp3,SC,2065,88.9819677947165,0.981
rcp45cooler_ssp3,SC,2070,86.0909998915738,0.949
rcp45cooler_ssp3,SC,2075,84.5085296249879,0.932
rcp45cooler_ssp3,SC,2080,82.7326129385196,0.912
rcp45cooler_ssp3,SC,2085,80.8105787499645,0.891
rcp45cooler_ssp3,SC,2090,78.6716724019756,0.868
rcp45cooler_ssp3,SC,2095,76.4690212985839,0.843
rcp45cooler_ssp3,SC,2100,74.1470730786012,0.818
rcp45cooler_ssp3,SD,1975,1.12379183611112,0.082
rcp45cooler_ssp3,SD,1990,7.05632597302783,0.517
rcp45cooler_ssp3,SD,2005,10.9756988215001,0.804
rcp45cooler_ssp3,SD,2010,12.5428519830557,0.918
rcp45cooler_ssp3,SD,2015,13.2131050850279,0.968
rcp45cooler_ssp3,SD,2020,13.6562188262862,1.0
rcp45cooler_ssp3,SD,2025,13.8217743517418,1.012
rcp45cooler_ssp3,SD,2030,13.537593425679,0.991
rcp45cooler_ssp3,SD,2035,13.0979403656382,0.959
rcp45cooler_ssp3,SD,2040,13.1449744278104,0.963
rcp45cooler_ssp3,SD,2045,12.7592795964843,0.934
rcp45cooler_ssp3,SD,2050,12.7550136917101,0.934
rcp45cooler_ssp3,SD,2055,12.9928315020526,0.951
rcp45cooler_ssp3,SD,2060,13.6950875650934,1.003
rcp45cooler_ssp3,SD,2065,14.4192946625734,1.056
rcp45cooler_ssp3,SD,2070,14.2799483656734,1.046
rcp45cooler_ssp3,SD,2075,14.179932789344,1.038
rcp45cooler_ssp3,SD,2080,13.9064793880315,1.018
rcp45cooler_ssp3,SD,2085,13.5160925256246,0.99
rcp45cooler_ssp3,SD,2090,13.1065251418254,0.96
rcp45cooler_ssp3,SD,2095,12.6762653768037,0.928
rcp45cooler_ssp3,SD,2100,12.2177687673659,0.895
rcp45cooler_ssp3,TN,1975,41.1720122222226,0.364
rcp45cooler_ssp3,TN,1990,85.3018564077313,0.754
rcp45cooler_ssp3,TN,2005,114.660567850365,1.013
rcp45cooler_ssp3,TN,2010,113.615224901456,1.004
rcp45cooler_ssp3,TN,2015,108.319458515279,0.957
rcp45cooler_ssp3,TN,2020,113.17660666757,1.0
rcp45cooler_ssp3,TN,2025,113.32513391557,1.001
rcp45cooler_ssp3,TN,2030,113.123400434728,1.0
rcp45cooler_ssp3,TN,2035,114.165529342536,1.009
rcp45cooler_ssp3,TN,2040,114.342914498556,1.01
rcp45cooler_ssp3,TN,2045,111.854770161146,0.988
rcp45cooler_ssp3,TN,2050,115.746080941803,1.023
rcp45cooler_ssp3,TN,2055,110.05084342427,0.972
rcp45cooler_ssp3,TN,2060,114.07622574015,1.008
rcp45cooler_ssp3,TN,2065,111.568097212179,0.986
rcp45cooler_ssp3,TN,2070,108.377794998267,0.958
rcp45cooler_ssp3,TN,2075,106.426406147812,0.94
rcp45cooler_ssp3,TN,2080,104.343566555526,0.922
rcp45cooler_ssp3,TN,2085,102.152896988745,0.903
rcp45cooler_ssp3,TN,2090,99.6566098676589,0.881
rcp45cooler_ssp3,TN,2095,97.0928339079047,0.858
rcp45cooler_ssp3,TN,2100,94.4072338245991,0.834
rcp45cooler_ssp3,TX,1975,59.5450538888894,0.133
rcp45cooler_ssp3,TX,1990,263.648141608335,0.59
rcp45cooler_ssp3,TX,2005,370.66804612667,0.829
rcp45cooler_ssp3,TX,2010,394.038423313337,0.881
rcp45cooler_ssp3,TX,2015,425.701890995281,0.952
rcp45cooler_ssp3,TX,2020,447.237175943115,1.0
rcp45cooler_ssp3,TX,2025,459.946718612087,1.028
rcp45cooler_ssp3,TX,2030,466.037278836115,1.042
rcp45cooler_ssp3,TX,2035,469.64679460502,1.05
rcp45cooler_ssp3,TX,2040,484.26182341976,1.083
rcp45cooler_ssp3,TX,2045,482.183517920221,1.078
rcp45cooler_ssp3,TX,2050,495.000075157857,1.107
rcp45cooler_ssp3,TX,2055,496.155311671776,1.109
rcp45cooler_ssp3,TX,2060,534.385892400592,1.195
rcp45cooler_ssp3,TX,2065,561.432197593706,1.255
rcp45cooler_ssp3,TX,2070,566.069914786202,1.266
rcp45cooler_ssp3,TX,2075,573.720473455304,1.283
rcp45cooler_ssp3,TX,2080,572.821344102101,1.281
rcp45cooler_ssp3,TX,2085,564.51328008305,1.262
rcp45cooler_ssp3,TX,2090,554.158094570471,1.239
rcp45cooler_ssp3,TX,2095,541.793381922381,1.211
rcp45cooler_ssp3,TX,2100,531.670307447513,1.189
rcp45cooler_ssp3,UT,1975,3.29445538888892,0.091
rcp45cooler_ssp3,UT,1990,17.1383130196113,0.472
rcp45cooler_ssp3,UT,2005,27.6905818724169,0.762
rcp45cooler_ssp3,UT,2010,30.7718044353614,0.847
rcp45cooler_ssp3,UT,2015,32.661936979528,0.899
rcp45cooler_ssp3,UT,2020,36.324664309522,1.0
rcp45cooler_ssp3,UT,2025,39.4650810060359,1.086
rcp45cooler_ssp3,UT,2030,41.0055733864937,1.129
rcp45cooler_ssp3,UT,2035,41.1117775937614,1.132
rcp45cooler_ssp3,UT,2040,42.652932764104,1.174
rcp45cooler_ssp3,UT,2045,42.6225073397109,1.173
rcp45cooler_ssp3,UT,2050,43.5038734305509,1.198
rcp45cooler_ssp3,UT,2055,44.1189147943012,1.215
rcp45cooler_ssp3,UT,2060,45.7694877639934,1.26
rcp45cooler_ssp3,UT,2065,48.6805959296701,1.34
rcp45cooler_ssp3,UT,2070,49.3024250917829,1.357
rcp45cooler_ssp3,UT,2075,50.0367936365123,1.377
rcp45cooler_ssp3,UT,2080,50.2934353386971,1.385
rcp45cooler_ssp3,UT,2085,49.900182246126,1.374
rcp45cooler_ssp3,UT,2090,49.3694063014293,1.359
rcp45cooler_ssp3,UT,2095,48.6781807362504,1.34
rcp45cooler_ssp3,UT,2100,48.0342469121762,1.322
rcp45cooler_ssp3,VA,1975,10.4916560000001,0.083
rcp45cooler_ssp3,VA,1990,80.7135897861118,0.641
rcp45cooler_ssp3,VA,2005,121.355038053445,0.964
rcp45cooler_ssp3,VA,2010,125.743778926445,0.999
rcp45cooler_ssp3,VA,2015,122.565843696695,0.973
rcp45cooler_ssp3,VA,2020,125.928407665157,1.0
rcp45cooler_ssp3,VA,2025,123.563807546341,0.981
rcp45cooler_ssp3,VA,2030,121.459470500676,0.965
rcp45cooler_ssp3,VA,2035,122.817261015663,0.975
rcp45cooler_ssp3,VA,2040,120.679117399633,0.958
rcp45cooler_ssp3,VA,2045,121.465379684607,0.965
rcp45cooler_ssp3,VA,2050,124.931255686956,0.992
rcp45cooler_ssp3,VA,2055,119.462921746911,0.949
rcp45cooler_ssp3,VA,2060,124.481741662435,0.989
rcp45cooler_ssp3,VA,2065,120.887628761613,0.96
rcp45cooler_ssp3,VA,2070,116.751382611884,0.927
rcp45cooler_ssp3,VA,2075,114.810555171347,0.912
rcp45cooler_ssp3,VA,2080,112.746352550535,0.895
rcp45cooler_ssp3,VA,2085,110.559788689081,0.878
rcp45cooler_ssp3,VA,2090,108.049202313053,0.858
rcp45cooler_ssp3,VA,2095,105.444726816836,0.837
rcp45cooler_ssp3,VA,2100,102.746151200658,0.816
rcp45cooler_ssp3,VT,1975,0.926927494444452,0.157
rcp45cooler_ssp3,VT,1990,5.20915580666671,0.882
rcp45cooler_ssp3,VT,2005,6.48958418550005,1.098
rcp45cooler_ssp3,VT,2010,6.13357574838894,1.038
rcp45cooler_ssp3,VT,2015,5.97288888641671,1.011
rcp45cooler_ssp3,VT,2020,5.9087368235056,1.0
rcp45cooler_ssp3,VT,2025,5.78957930941032,0.98
rcp45cooler_ssp3,VT,2030,5.76422953978005,0.976
rcp45cooler_ssp3,VT,2035,5.81453982777505,0.984
rcp45cooler_ssp3,VT,2040,5.86846685582755,0.993
rcp45cooler_ssp3,VT,2045,6.0268237410156,1.02
rcp45cooler_ssp3,VT,2050,5.99090192730172,1.014
rcp45cooler_ssp3,VT,2055,6.23197194758311,1.055
rcp45cooler_ssp3,VT,2060,6.30500790669311,1.067
rcp45cooler_ssp3,VT,2065,6.38069931978172,1.08
rcp45cooler_ssp3,VT,2070,6.59453070308978,1.116
rcp45cooler_ssp3,VT,2075,6.58197716419978,1.114
rcp45cooler_ssp3,VT,2080,6.50343089465033,1.101
rcp45cooler_ssp3,VT,2085,6.38054216472866,1.08
rcp45cooler_ssp3,VT,2090,6.22743200998283,1.054
rcp45cooler_ssp3,VT,2095,6.06438038255505,1.026
rcp45cooler_ssp3,VT,2100,5.86195618870505,0.992
rcp45cooler_ssp3,WA,1975,29.7751631086669,0.268
rcp45cooler_ssp3,WA,1990,100.645847911862,0.904
rcp45cooler_ssp3,WA,2005,92.5323999455563,0.831
rcp45cooler_ssp3,WA,2010,99.1594558635286,0.891
rcp45cooler_ssp3,WA,2015,97.491581156973,0.876
rcp45cooler_ssp3,WA,2020,111.28638630199,1.0
rcp45cooler_ssp3,WA,2025,121.273045758554,1.09
rcp45cooler_ssp3,WA,2030,122.231178308759,1.098
rcp45cooler_ssp3,WA,2035,120.898279904561,1.086
rcp45cooler_ssp3,WA,2040,123.525954682723,1.11
rcp45cooler_ssp3,WA,2045,122.774299884738,1.103
rcp45cooler_ssp3,WA,2050,122.603883783101,1.102
rcp45cooler_ssp3,WA,2055,124.553761398158,1.119
rcp45cooler_ssp3,WA,2060,126.673726739703,1.138
rcp45cooler_ssp3,WA,2065,133.397771919686,1.199
rcp45cooler_ssp3,WA,2070,131.83687020103,1.185
rcp45cooler_ssp3,WA,2075,132.152160169087,1.187
rcp45cooler_ssp3,WA,2080,131.82947691088,1.185
rcp45cooler_ssp3,WA,2085,130.092953878557,1.169
rcp45cooler_ssp3,WA,2090,128.029049144032,1.15
rcp45cooler_ssp3,WA,2095,125.386109884263,1.127
rcp45cooler_ssp3,WA,2100,122.844582739527,1.104
rcp45cooler_ssp3,WI,1975,11.8695901666668,0.162
rcp45cooler_ssp3,WI,1990,54.4834756969449,0.743
rcp45cooler_ssp3,WI,2005,77.4442781197228,1.056
rcp45cooler_ssp3,WI,2010,75.2300564997228,1.026
rcp45cooler_ssp3,WI,2015,73.9403690311812,1.008
rcp45cooler_ssp3,WI,2020,73.3176985534173,1.0
rcp45cooler_ssp3,WI,2025,73.7783808597312,1.006
rcp45cooler_ssp3,WI,2030,73.4403348927561,1.002
rcp45cooler_ssp3,WI,2035,74.6794248353895,1.019
rcp45cooler_ssp3,WI,2040,74.0517265754534,1.01
rcp45cooler_ssp3,WI,2045,75.9300475515409,1.036
rcp45cooler_ssp3,WI,2050,77.0238293550692,1.051
rcp45cooler_ssp3,WI,2055,79.7487369713584,1.088
rcp45cooler_ssp3,WI,2060,86.9506046308629,1.186
rcp45cooler_ssp3,WI,2065,92.694825725181,1.264
rcp45cooler_ssp3,WI,2070,95.986096197148,1.309
rcp45cooler_ssp3,WI,2075,97.2530547559755,1.326
rcp45cooler_ssp3,WI,2080,96.8525230994472,1.321
rcp45cooler_ssp3,WI,2085,95.3785998724669,1.301
rcp45cooler_ssp3,WI,2090,93.5253731057588,1.276
rcp45cooler_ssp3,WI,2095,91.2983758100496,1.245
rcp45cooler_ssp3,WI,2100,88.9512238926741,1.213
rcp45cooler_ssp3,WV,1975,9.89425225000008,0.316
rcp45cooler_ssp3,WV,1990,25.5735591666669,0.816
rcp45cooler_ssp3,WV,2005,33.1455081602225,1.058
rcp45cooler_ssp3,WV,2010,34.9861342028614,1.117
rcp45cooler_ssp3,WV,2015,34.5696921966669,1.103
rcp45cooler_ssp3,WV,2020,31.3337093220928,1.0
rcp45cooler_ssp3,WV,2025,30.0714522883305,0.96
rcp45cooler_ssp3,WV,2030,29.2229901193711,0.933
rcp45cooler_ssp3,WV,2035,29.6019601337816,0.945
rcp45cooler_ssp3,WV,2040,28.9846341092088,0.925
rcp45cooler_ssp3,WV,2045,28.9996131283116,0.926
rcp45cooler_ssp3,WV,2050,28.9286559156369,0.923
rcp45cooler_ssp3,WV,2055,28.0017372102791,0.894
rcp45cooler_ssp3,WV,2060,29.1310291005427,0.93
rcp45cooler_ssp3,WV,2065,29.290003341045,0.935
rcp45cooler_ssp3,WV,2070,29.3548343640622,0.937
rcp45cooler_ssp3,WV,2075,28.6901770337627,0.916
